ANON_ID,Birthdate,Gen,Eth_2122,Fluency_2122,SpEd_2122,Grade_2122,AttRate_2122,DaysEnr_2122,DaysAbs_2122,Susp_2122,CurrWeightedTotGPA_2122,SED_2122,School Name,Zip_2122
55314,2015-09-25,F,African American,EO,Not Special Ed,0,0.9611,180.0,7.0,,,SED,Prescott,
55424,2011-11-21,F,African American,EO,Not Special Ed,4,0.8944,180.0,19.0,,,SED,Prescott,
55499,2015-09-12,M,Latino,EL,Not Special Ed,0,0.95,180.0,9.0,,,SED,Prescott,
56792,2010-12-30,F,African American,EO,Not Special Ed,5,0.9889,180.0,2.0,,,SED,Prescott,
57093,2014-05-01,M,Asian,EL,Special Ed,1,0.9889,180.0,2.0,,,SED,Prescott,
57538,2015-10-10,M,African American,EO,Not Special Ed,0,0.75,180.0,45.0,,,SED,Prescott,
58322,2013-06-16,M,African American,EO,Not Special Ed,3,0.977,87.0,2.0,,,Not SED,Prescott,
61099,2014-02-16,F,African American,EO,Not Special Ed,1,0.8889,180.0,20.0,,,SED,Prescott,
61343,2016-09-10,F,Latino,EL,Not Special Ed,-1,0.8,130.0,26.0,,,SED,Prescott,
61550,2016-11-29,M,Multiple Ethnicity,EO,Not Special Ed,-1,0.8571,7.0,1.0,,,Not SED,Prescott,
61793,2016-08-14,M,African American,EO,Not Special Ed,0,0.7,180.0,54.0,,,SED,Prescott,
62049,2015-02-24,M,Latino,EL,Not Special Ed,1,0.9667,180.0,6.0,,,SED,Prescott,
62282,2011-05-11,M,Latino,EL,Not Special Ed,4,0.9056,180.0,17.0,,,SED,Prescott,
64933,2015-02-13,F,Latino,EO,Not Special Ed,1,0.8667,180.0,24.0,,,SED,Prescott,
70407,2016-02-06,M,African American,EL,Not Special Ed,0,0.8778,180.0,22.0,,,SED,Prescott,
70965,2013-01-11,M,African American,EO,Not Special Ed,3,0.9056,180.0,17.0,1.0,,SED,Prescott,
71095,2015-08-20,M,Latino,EO,Not Special Ed,1,0.85,180.0,27.0,,,SED,Prescott,
71096,2014-01-22,M,Latino,EO,Not Special Ed,2,0.8556,180.0,26.0,,,SED,Prescott,
71491,2016-02-24,F,African American,EO,Not Special Ed,0,0.6686,175.0,58.0,,,SED,Prescott,
71840,2012-09-02,F,African American,EO,Not Special Ed,3,0.8222,180.0,32.0,,,SED,Prescott,
71841,2014-11-28,M,African American,EO,Not Special Ed,1,0.7889,180.0,38.0,,,SED,Prescott,
71842,2015-12-18,F,Not Reported,EO,Not Special Ed,0,0.7889,180.0,38.0,,,SED,Prescott,
71845,2014-11-28,M,African American,EO,Not Special Ed,1,0.7889,180.0,38.0,,,SED,Prescott,
72361,2010-12-30,F,African American,EO,Not Special Ed,5,0.8389,180.0,29.0,,,SED,Prescott,
72518,2016-12-27,M,Pacific Islander,EL,Special Ed,-1,0.8343,175.0,29.0,,,Not SED,Prescott,
72616,2016-11-14,M,African American,EO,Not Special Ed,-1,0.8629,175.0,24.0,,,SED,Prescott,
72651,2015-12-07,M,African American,EO,Not Special Ed,0,0.9,180.0,18.0,,,Not SED,Prescott,
72819,2016-12-19,M,African American,EO,Not Special Ed,-1,0.8848,165.0,19.0,,,SED,Prescott,
72860,2010-07-24,M,Latino,EL,Not Special Ed,5,0.8848,165.0,19.0,,,SED,Prescott,
73169,2011-12-11,M,Latino,EL,Not Special Ed,4,0.7444,180.0,46.0,,,SED,Prescott,
75216,2012-01-03,F,African American,EO,Not Special Ed,4,0.6722,180.0,59.0,,,SED,Prescott,
75850,2016-11-10,M,African American,EO,Special Ed,-1,0.9556,180.0,8.0,,,SED,Prescott,
76198,2012-07-04,F,African American,EO,Not Special Ed,4,0.9778,180.0,4.0,,,SED,Prescott,
76199,2015-02-27,M,African American,EO,Not Special Ed,1,0.9778,180.0,4.0,,,SED,Prescott,
76212,2011-08-18,F,African American,EO,Not Special Ed,5,0.8889,180.0,20.0,,,SED,Prescott,
76341,2014-07-17,M,African American,EO,Not Special Ed,2,0.8778,180.0,22.0,,,Not SED,Prescott,
76703,2013-05-22,F,African American,EO,Not Special Ed,3,0.7056,180.0,53.0,,,SED,Prescott,
76788,2016-07-27,F,African American,EO,Not Special Ed,0,0.7611,180.0,43.0,,,SED,Prescott,
77311,2011-04-13,M,African American,EO,Not Special Ed,5,0.9778,180.0,4.0,,,SED,Prescott,
79419,2013-03-12,F,Latino,EO,Not Special Ed,2,0.7,180.0,54.0,,,SED,Prescott,
85,2008-12-03,M,Multiple Ethnicity,EL,Not Special Ed,7,0.9444,180.0,10.0,,2.9,SED,WOMS,94607.0
657,2009-08-19,F,Latino,RFEP,Not Special Ed,7,0.9667,180.0,6.0,,2.68,SED,WOMS,94607.0
1212,2007-03-01,F,White,EL,Special Ed,7,0.8944,180.0,19.0,,3.06,SED,WOMS,94607.0
1223,2009-11-27,M,White,EL,Not Special Ed,6,0.9333,180.0,12.0,,1.73,SED,WOMS,94607.0
1420,2007-04-26,F,Not Reported,EL,Not Special Ed,8,0.9667,180.0,6.0,,2.82,SED,WOMS,94607.0
1440,2008-03-24,F,Asian,EL,Not Special Ed,8,0.9444,180.0,10.0,,2.04,SED,WOMS,94607.0
1637,2009-11-22,M,White,EL,Not Special Ed,6,0.9389,180.0,11.0,,2.07,SED,WOMS,94607.0
1874,2008-07-08,M,Asian,EL,Not Special Ed,7,0.8944,180.0,19.0,,3.41,SED,WOMS,94607.0
2130,2007-07-01,F,White,EL,Not Special Ed,8,0.8944,180.0,19.0,,3.58,SED,WOMS,94607.0
2133,2008-04-05,M,White,EL,Not Special Ed,8,0.9889,180.0,2.0,,2.7,SED,WOMS,94607.0
2135,2007-07-01,F,White,EL,Not Special Ed,8,0.8944,180.0,19.0,,3.58,SED,WOMS,94607.0
2250,2007-12-14,M,Multiple Ethnicity,EO,Not Special Ed,8,0.85,180.0,27.0,,2.01,SED,WOMS,94607.0
2312,2009-02-14,M,Asian,EL,Not Special Ed,7,0.9556,180.0,8.0,,2.8,SED,WOMS,94607.0
2313,2008-05-20,F,White,RFEP,Not Special Ed,8,0.9278,180.0,13.0,,4.0,SED,WOMS,94607.0
2358,2008-08-06,F,Asian,EL,Not Special Ed,8,0.95,180.0,9.0,,2.68,SED,WOMS,94607.0
2359,2007-04-26,F,Not Reported,EL,Not Special Ed,8,0.9667,180.0,6.0,,2.82,SED,WOMS,94607.0
2408,2009-02-14,M,Asian,EL,Not Special Ed,7,0.9556,180.0,8.0,,2.8,SED,WOMS,94607.0
2517,2010-07-17,M,Not Reported,EL,Not Special Ed,6,0.9611,180.0,7.0,,2.59,SED,WOMS,94607.0
2564,2008-10-03,F,African American,EO,Not Special Ed,7,0.8067,119.0,23.0,,0.0,Not SED,WOMS,94607.0
2595,2010-10-28,F,African American,EO,Not Special Ed,6,0.8151,119.0,22.0,,0.0,SED,WOMS,94607.0
2606,2009-09-14,M,African American,EO,Not Special Ed,6,0.9611,180.0,7.0,,2.52,SED,WOMS,94607.0
2694,2009-11-30,M,Asian,RFEP,Not Special Ed,6,1.0,38.0,0.0,,0.0,SED,WOMS,94607.0
2769,2009-06-11,F,Not Reported,RFEP,Not Special Ed,7,0.9389,180.0,11.0,,3.58,SED,WOMS,94607.0
3508,2008-11-01,M,Latino,EL,Not Special Ed,8,0.8839,155.0,18.0,,2.11,SED,WOMS,94607.0
3711,2008-08-01,F,African American,RFEP,Not Special Ed,8,0.8278,180.0,31.0,,2.31,Not SED,WOMS,94607.0
4458,2008-03-14,F,Latino,EL,Not Special Ed,7,0.9944,180.0,1.0,,3.15,SED,WOMS,94607.0
4482,2010-09-17,F,Latino,IFEP,Not Special Ed,6,0.9167,180.0,15.0,,3.58,SED,WOMS,94607.0
5978,2008-06-27,F,African American,EO,Not Special Ed,8,0.8056,180.0,35.0,,2.38,SED,WOMS,94607.0
6428,2010-01-27,M,Latino,EL,Not Special Ed,6,0.9162,179.0,15.0,,3.3,SED,WOMS,94607.0
6961,2008-09-16,M,Multiple Ethnicity,EO,Not Special Ed,8,0.9889,180.0,2.0,,2.89,Not SED,WOMS,94607.0
8057,2009-11-30,M,African American,EO,Not Special Ed,6,0.8056,180.0,35.0,1.0,2.23,SED,WOMS,94607.0
8451,2007-10-27,M,African American,EO,Not Special Ed,8,0.9783,46.0,1.0,,2.18,Not SED,WOMS,94607.0
8987,2008-12-17,M,African American,EO,Not Special Ed,7,0.9444,180.0,10.0,1.0,1.75,SED,WOMS,94607.0
9425,2008-11-14,F,African American,EO,Not Special Ed,7,0.8222,180.0,32.0,,2.85,SED,WOMS,94607.0
10118,2009-10-11,F,African American,EO,Special Ed,6,0.9556,180.0,8.0,,3.3,SED,WOMS,94607.0
10119,2009-10-11,F,African American,EO,Special Ed,6,0.9556,180.0,8.0,,3.3,SED,WOMS,94607.0
10271,2009-01-16,M,African American,EO,Not Special Ed,7,0.694,134.0,41.0,,1.67,SED,WOMS,94607.0
10588,2009-01-26,F,African American,EO,Not Special Ed,7,0.9833,180.0,3.0,,2.15,SED,WOMS,94607.0
10640,2009-07-10,F,African American,EO,Not Special Ed,7,0.8537,41.0,6.0,,2.0,Not SED,WOMS,94607.0
11358,2007-11-05,F,Latino,RFEP,Not Special Ed,8,0.9383,81.0,5.0,,2.44,Not SED,WOMS,94607.0
11374,2007-11-05,F,Latino,RFEP,Not Special Ed,8,0.9383,81.0,5.0,,2.94,Not SED,WOMS,94607.0
11524,2008-06-16,F,Latino,RFEP,Not Special Ed,8,0.9111,180.0,16.0,,2.3,SED,WOMS,94607.0
11574,2009-05-16,F,African American,EO,Not Special Ed,7,0.9162,179.0,15.0,,3.27,SED,WOMS,94607.0
12424,2010-06-23,F,Latino,EL,Special Ed,6,0.9222,180.0,14.0,,2.25,SED,WOMS,94607.0
12691,2008-07-14,M,African American,EO,Not Special Ed,8,0.8832,137.0,16.0,,0.92,SED,WOMS,94607.0
13432,2008-07-10,M,Latino,EO,Not Special Ed,8,0.7654,179.0,42.0,,1.3,SED,WOMS,94607.0
14567,2008-06-15,F,African American,EO,Not Special Ed,8,0.9111,180.0,16.0,,3.17,SED,WOMS,94607.0
14580,2008-08-23,F,African American,EO,Not Special Ed,8,0.713,115.0,33.0,,1.15,SED,WOMS,94607.0
14588,2009-01-29,M,African American,EO,Not Special Ed,7,0.8305,177.0,30.0,,2.15,SED,WOMS,94607.0
14683,2007-11-17,M,African American,EO,Not Special Ed,8,0.6833,180.0,57.0,1.0,0.59,SED,WOMS,94607.0
14993,2008-10-21,F,African American,EO,Not Special Ed,8,0.9111,180.0,16.0,,0.56,SED,WOMS,94607.0
15302,2009-03-12,F,Latino,EL,Not Special Ed,7,0.8556,180.0,26.0,,3.65,SED,WOMS,94607.0
15840,2010-01-04,M,Latino,EL,Not Special Ed,6,0.9833,180.0,3.0,,3.3,SED,WOMS,94607.0
16769,2009-01-20,M,African American,EO,Special Ed,7,0.8182,154.0,28.0,3.0,1.75,SED,WOMS,94607.0
16815,2009-01-03,F,African American,EO,Not Special Ed,7,0.9778,180.0,4.0,,2.39,SED,WOMS,94607.0
16919,2007-01-04,F,White,EL,Not Special Ed,8,0.9333,180.0,12.0,,2.68,SED,WOMS,94607.0
17074,2009-04-09,M,African American,EO,Not Special Ed,7,0.6944,180.0,55.0,,1.3,SED,WOMS,94607.0
17358,2008-12-31,M,African American,EO,Not Special Ed,7,0.9444,180.0,10.0,,3.38,SED,WOMS,94607.0
19523,2009-07-13,F,Latino,EL,Not Special Ed,7,0.9556,180.0,8.0,,2.87,SED,WOMS,94607.0
19701,2009-09-30,F,African American,EO,Not Special Ed,7,0.7556,180.0,44.0,,1.92,SED,WOMS,94607.0
20535,2010-05-04,M,White,EL,Special Ed,6,0.8556,180.0,26.0,1.0,2.32,SED,WOMS,94607.0
20619,2009-07-30,M,Latino,EO,Not Special Ed,7,0.8222,180.0,32.0,,3.86,SED,WOMS,94607.0
21206,2008-05-20,F,African American,EO,Not Special Ed,8,0.9,180.0,18.0,,3.08,SED,WOMS,94607.0
21208,2009-08-18,M,African American,EO,Not Special Ed,7,0.9667,180.0,6.0,,2.82,SED,WOMS,94607.0
21334,2009-08-21,M,African American,EO,Special Ed,6,0.8492,179.0,27.0,,3.58,Not SED,WOMS,94607.0
21637,2007-12-14,M,Latino,RFEP,Not Special Ed,8,0.9833,180.0,3.0,,3.58,SED,WOMS,94607.0
22673,2006-12-30,M,African American,EO,Not Special Ed,8,0.9722,180.0,5.0,,3.15,SED,WOMS,94607.0
22763,2008-10-13,F,African American,EO,Not Special Ed,7,0.3913,161.0,98.0,1.0,0.03,SED,WOMS,94607.0
22767,2008-10-13,F,African American,EO,Not Special Ed,7,0.3913,161.0,98.0,1.0,0.03,SED,WOMS,94607.0
23107,2010-03-06,M,African American,EO,Not Special Ed,6,0.8554,83.0,12.0,,3.07,SED,WOMS,94607.0
23458,2007-09-30,F,Latino,EO,Not Special Ed,8,0.9205,151.0,12.0,,3.58,Not SED,WOMS,94607.0
23738,2006-04-15,F,Latino,RFEP,Not Special Ed,8,0.5722,180.0,77.0,,1.41,SED,WOMS,94607.0
24851,2009-02-19,M,Latino,RFEP,Not Special Ed,7,0.9333,180.0,12.0,,2.87,SED,WOMS,94607.0
26065,2008-04-26,F,African American,EO,Not Special Ed,8,0.9111,180.0,16.0,,3.72,SED,WOMS,94607.0
26516,2008-11-30,M,Latino,EL,Not Special Ed,8,0.8278,180.0,31.0,,2.03,Not SED,WOMS,94607.0
27472,2008-04-19,F,African American,EO,Not Special Ed,8,0.8715,179.0,23.0,,3.45,SED,WOMS,94607.0
27530,2008-09-04,F,African American,EO,Not Special Ed,8,0.5217,138.0,66.0,1.0,0.03,SED,WOMS,94607.0
28195,2010-01-05,F,White,RFEP,Not Special Ed,6,0.9474,114.0,6.0,,4.0,Not SED,WOMS,94607.0
28922,2010-06-02,F,African American,EO,Special Ed,6,0.8833,180.0,21.0,,2.54,SED,WOMS,94607.0
29249,2008-06-02,F,African American,EO,Not Special Ed,7,0.9889,180.0,2.0,,3.41,SED,WOMS,94607.0
29685,2009-11-22,M,African American,EO,Not Special Ed,6,0.9167,180.0,15.0,,3.3,SED,WOMS,94607.0
29755,2009-05-10,M,African American,EO,Not Special Ed,7,0.85,180.0,27.0,,1.72,SED,WOMS,94607.0
30060,2008-01-01,M,African American,EO,Special Ed,8,0.8,180.0,36.0,1.0,1.05,SED,WOMS,94607.0
30073,2008-06-04,M,African American,EO,Special Ed,7,0.8611,180.0,25.0,,2.37,SED,WOMS,94607.0
30912,2009-09-20,M,Latino,RFEP,Not Special Ed,6,0.8222,180.0,32.0,,3.44,Not SED,WOMS,94607.0
31399,2010-03-12,M,African American,EO,Not Special Ed,6,0.7222,180.0,50.0,,1.56,SED,WOMS,94607.0
31855,2009-02-03,M,African American,EO,Not Special Ed,6,0.9389,180.0,11.0,,1.79,SED,WOMS,94607.0
31861,2008-04-11,F,African American,EO,Not Special Ed,8,0.9444,180.0,10.0,,3.86,SED,WOMS,94607.0
32320,2009-04-16,F,African American,EO,Special Ed,6,0.8372,172.0,28.0,,2.92,SED,WOMS,94607.0
32872,2009-12-13,M,African American,EO,Not Special Ed,6,0.9,180.0,18.0,,2.39,SED,WOMS,94607.0
33221,2008-10-20,M,Not Reported,EO,Special Ed,7,0.9278,180.0,13.0,,2.31,SED,WOMS,94607.0
33230,2008-10-20,M,Not Reported,EO,Special Ed,7,0.9278,180.0,13.0,,2.31,SED,WOMS,94607.0
33493,2008-05-18,M,Asian,EL,Not Special Ed,8,0.8833,180.0,21.0,,1.97,SED,WOMS,94607.0
33666,2008-10-04,F,African American,EO,Not Special Ed,7,0.9412,34.0,2.0,,1.35,Not SED,WOMS,94607.0
33721,2008-12-23,F,African American,EO,Not Special Ed,7,0.5294,34.0,16.0,,0.0,SED,WOMS,94607.0
33944,2010-01-27,F,African American,EO,Not Special Ed,6,0.8611,180.0,25.0,,2.15,SED,WOMS,94607.0
34182,2007-12-18,M,Latino,EL,Not Special Ed,8,0.8462,78.0,12.0,,2.13,SED,WOMS,94607.0
34184,2007-12-18,M,Latino,EL,Not Special Ed,8,0.8462,78.0,12.0,,2.13,SED,WOMS,94607.0
34368,2009-10-02,F,African American,EO,Not Special Ed,6,0.9778,180.0,4.0,,2.58,SED,WOMS,94607.0
34389,2009-10-02,M,African American,EO,Special Ed,6,0.9778,180.0,4.0,,3.8,SED,WOMS,94607.0
35259,2010-06-15,F,African American,EO,Special Ed,6,0.9441,179.0,10.0,,2.52,SED,WOMS,94607.0
35349,2009-05-19,F,African American,EO,Not Special Ed,7,0.8782,156.0,19.0,,1.8,SED,WOMS,94607.0
35375,2009-11-15,M,African American,EO,Not Special Ed,6,0.9222,180.0,14.0,,2.7,SED,WOMS,94607.0
35526,2008-03-16,F,African American,EO,Not Special Ed,8,0.9833,180.0,3.0,,3.58,SED,WOMS,94607.0
35655,2008-10-28,F,African American,EO,Not Special Ed,7,0.4222,180.0,104.0,2.0,0.34,SED,WOMS,94607.0
35727,2010-02-02,M,African American,EO,Not Special Ed,6,0.9429,175.0,10.0,,1.66,SED,WOMS,94607.0
35869,2009-05-24,F,African American,EO,Not Special Ed,6,0.8079,151.0,29.0,1.0,2.35,SED,WOMS,94607.0
35961,2008-02-23,M,African American,EO,Not Special Ed,8,0.7778,180.0,40.0,,2.04,SED,WOMS,94607.0
36008,2007-07-17,M,Latino,EL,Not Special Ed,8,0.8278,180.0,31.0,,2.49,Not SED,WOMS,94607.0
36177,2008-11-05,F,Latino,EL,Special Ed,7,0.9778,180.0,4.0,,2.46,SED,WOMS,94607.0
36247,2009-06-25,M,White,EL,Not Special Ed,6,0.9389,180.0,11.0,,2.82,SED,WOMS,94607.0
36320,2008-02-21,M,Asian,RFEP,Not Special Ed,8,0.8833,180.0,21.0,,3.58,SED,WOMS,94607.0
36324,2009-03-27,F,Asian,RFEP,Not Special Ed,7,0.9278,180.0,13.0,,3.69,SED,WOMS,94607.0
36396,2010-07-31,F,White,EL,Special Ed,6,0.9385,179.0,11.0,,4.0,SED,WOMS,94607.0
36469,2008-12-24,M,Pacific Islander,EO,Not Special Ed,7,0.9056,180.0,17.0,,2.66,SED,WOMS,94607.0
36776,2008-02-11,F,African American,EO,Not Special Ed,8,0.95,180.0,9.0,,2.46,Not SED,WOMS,94607.0
36846,2009-03-27,M,Asian,EO,Not Special Ed,7,0.6278,180.0,67.0,,1.37,SED,WOMS,94607.0
37114,2008-10-27,M,African American,EO,Not Special Ed,7,0.6571,70.0,24.0,,2.55,Not SED,WOMS,94607.0
37309,2008-01-07,F,African American,EO,Not Special Ed,8,0.9,180.0,18.0,1.0,2.51,Not SED,WOMS,94607.0
37690,2009-06-02,F,Multiple Ethnicity,EO,Not Special Ed,7,0.7664,137.0,32.0,,3.17,SED,WOMS,94607.0
37739,2009-04-22,F,African American,EO,Not Special Ed,7,0.95,180.0,9.0,,2.9,SED,WOMS,94607.0
38235,2009-04-10,F,African American,EO,Not Special Ed,7,0.7742,31.0,7.0,,0.0,SED,WOMS,94607.0
38399,2009-03-13,M,African American,EO,Special Ed,7,0.7944,180.0,37.0,,2.13,SED,WOMS,94607.0
38413,2010-03-23,F,African American,EO,Not Special Ed,6,0.8222,180.0,32.0,,2.23,SED,WOMS,94607.0
39047,2009-09-01,M,Latino,EO,Not Special Ed,7,0.7667,180.0,42.0,,3.3,SED,WOMS,94607.0
39050,2008-02-14,F,Latino,EO,Not Special Ed,8,0.8278,180.0,31.0,,3.3,SED,WOMS,94607.0
39438,2009-10-26,F,African American,EO,Not Special Ed,6,0.8611,180.0,25.0,1.0,2.11,SED,WOMS,94607.0
39439,2009-10-26,F,African American,EO,Not Special Ed,6,0.8611,180.0,25.0,1.0,2.11,SED,WOMS,94607.0
40379,2009-01-18,M,African American,EO,Not Special Ed,7,0.8571,21.0,3.0,,0.0,Not SED,WOMS,94607.0
40728,2010-02-25,F,Latino,EL,Special Ed,6,0.9833,180.0,3.0,,2.45,SED,WOMS,94607.0
41870,2007-12-18,F,African American,EO,Not Special Ed,8,0.9889,180.0,2.0,,4.0,SED,WOMS,94607.0
41935,2007-12-08,F,White,EO,Not Special Ed,8,0.8791,91.0,11.0,,2.77,Not SED,WOMS,94607.0
42417,2009-07-03,M,African American,EO,Not Special Ed,7,0.7727,44.0,10.0,2.0,0.0,SED,WOMS,94607.0
42763,2008-12-23,M,African American,EO,Not Special Ed,6,0.4611,180.0,97.0,,0.0,SED,WOMS,94607.0
42955,2009-05-31,F,African American,EO,Not Special Ed,7,0.9333,180.0,12.0,1.0,2.18,SED,WOMS,94607.0
44713,2008-10-18,F,Pacific Islander,EO,Not Special Ed,6,0.7391,138.0,36.0,,0.0,Not SED,WOMS,94607.0
44714,2008-10-18,F,Pacific Islander,EO,Not Special Ed,6,0.7391,138.0,36.0,,0.0,Not SED,WOMS,94607.0
44716,2007-02-06,M,Latino,EO,Special Ed,8,0.7278,180.0,49.0,1.0,2.97,SED,WOMS,94607.0
45010,2009-08-25,F,Latino,RFEP,Not Special Ed,7,0.9556,180.0,8.0,,3.86,SED,WOMS,94607.0
45217,2009-12-13,M,African American,EO,Not Special Ed,6,0.95,180.0,9.0,,1.17,SED,WOMS,94607.0
46051,2010-02-04,F,African American,EO,Not Special Ed,6,0.7299,174.0,47.0,,2.1,SED,WOMS,94607.0
46132,2008-12-26,M,Latino,EL,Not Special Ed,7,0.9556,180.0,8.0,,2.73,SED,WOMS,94607.0
46537,2009-09-16,F,Latino,EL,Special Ed,6,0.8167,180.0,33.0,,2.41,SED,WOMS,94607.0
46894,2007-10-25,M,Latino,EL,Not Special Ed,8,0.9667,180.0,6.0,,3.15,SED,WOMS,94607.0
47344,2009-04-06,F,Latino,EL,Not Special Ed,7,1.0,25.0,0.0,,0.0,SED,WOMS,94607.0
47347,2010-05-17,M,Latino,EL,Not Special Ed,6,0.96,25.0,1.0,,0.0,SED,WOMS,94607.0
48223,2007-11-10,F,African American,EO,Not Special Ed,8,0.9833,180.0,3.0,,2.59,SED,WOMS,94607.0
48812,2008-08-02,F,Asian,EO,Not Special Ed,8,0.8389,180.0,29.0,,2.38,SED,WOMS,94607.0
49382,2007-02-01,M,Latino,EL,Not Special Ed,8,0.9111,180.0,16.0,1.0,2.61,SED,WOMS,94607.0
50079,2009-07-25,F,African American,EL,Not Special Ed,6,0.9444,180.0,10.0,,3.83,SED,WOMS,94607.0
50628,2010-03-15,M,Asian,EL,Not Special Ed,6,0.9223,103.0,8.0,,1.46,SED,WOMS,94607.0
50629,2009-03-31,F,Asian,EL,Special Ed,7,0.963,81.0,3.0,,0.0,SED,WOMS,94607.0
50798,2009-08-11,F,Latino,EL,Not Special Ed,7,0.9111,180.0,16.0,,3.55,SED,WOMS,94607.0
50799,2008-07-16,F,Latino,EL,Not Special Ed,8,0.9333,180.0,12.0,,3.3,SED,WOMS,94607.0
50918,2009-02-19,F,Asian,EL,Special Ed,7,0.7167,180.0,51.0,,0.87,SED,WOMS,94607.0
51272,2007-10-27,F,African American,EO,Special Ed,8,0.2444,180.0,136.0,2.0,0.17,SED,WOMS,94607.0
51419,2010-04-09,F,African American,EO,Not Special Ed,6,0.7222,180.0,50.0,,2.82,SED,WOMS,94607.0
52142,2009-02-16,F,African American,EO,Not Special Ed,7,0.95,180.0,9.0,,3.69,SED,WOMS,94607.0
53823,2010-01-28,F,Latino,RFEP,Not Special Ed,6,0.8944,180.0,19.0,,3.15,SED,WOMS,94607.0
55286,2010-03-16,M,African American,EO,Special Ed,6,0.8588,177.0,25.0,,1.49,SED,WOMS,94607.0
56380,2010-03-26,M,Latino,EL,Special Ed,6,0.9222,180.0,14.0,,2.79,SED,WOMS,94607.0
56748,2009-11-15,F,African American,EO,Not Special Ed,7,0.8784,74.0,9.0,,2.37,Not SED,WOMS,94607.0
56749,2008-01-10,M,African American,EO,Special Ed,7,0.8514,74.0,11.0,,2.79,Not SED,WOMS,94607.0
56797,2007-01-14,F,African American,EO,Not Special Ed,8,0.9667,180.0,6.0,,2.8,SED,WOMS,94607.0
57092,2007-12-31,F,Asian,EL,Not Special Ed,8,0.9889,180.0,2.0,,3.86,Not SED,WOMS,94607.0
57418,2009-02-13,M,Latino,RFEP,Not Special Ed,7,0.95,180.0,9.0,,3.41,SED,WOMS,94607.0
57876,2009-09-04,F,African American,EO,Special Ed,6,0.9167,180.0,15.0,,3.86,SED,WOMS,94607.0
58168,2009-04-14,M,Native American,EO,Not Special Ed,7,0.9778,180.0,4.0,,1.96,SED,WOMS,94607.0
58542,2008-10-17,F,Asian,EL,Not Special Ed,7,0.9167,180.0,15.0,,2.87,SED,WOMS,94607.0
60294,2008-10-12,M,African American,EO,Not Special Ed,7,0.8915,129.0,14.0,,0.0,SED,WOMS,94607.0
60397,2010-02-23,M,African American,EO,Not Special Ed,6,0.8889,180.0,20.0,,3.3,SED,WOMS,94607.0
60402,2009-06-22,M,African American,EO,Not Special Ed,7,0.7222,180.0,50.0,,2.75,SED,WOMS,94607.0
60627,2008-06-01,F,Latino,EO,Special Ed,7,0.4778,180.0,94.0,3.0,0.14,SED,WOMS,94607.0
60634,2010-06-30,M,Latino,EO,Special Ed,6,0.4222,180.0,104.0,,0.11,SED,WOMS,94607.0
61449,2010-08-04,F,Latino,EL,Not Special Ed,6,0.95,180.0,9.0,,2.61,SED,WOMS,94607.0
61604,2008-12-10,M,African American,EO,Not Special Ed,6,0.7877,179.0,38.0,,3.27,SED,WOMS,94607.0
62967,2008-10-29,F,Latino,EO,Not Special Ed,7,0.8444,180.0,28.0,,1.66,SED,WOMS,94607.0
63790,2008-08-25,M,White,EL,Not Special Ed,7,0.9333,180.0,12.0,,3.35,SED,WOMS,94607.0
63986,2008-08-19,M,White,EO,Not Special Ed,8,0.8778,180.0,22.0,,1.51,SED,WOMS,94607.0
64007,2010-02-27,M,White,EL,Not Special Ed,6,0.9111,180.0,16.0,1.0,2.31,SED,WOMS,94607.0
64023,2009-05-10,M,Asian,EL,Not Special Ed,7,0.9111,180.0,16.0,,3.06,SED,WOMS,94607.0
64483,2007-06-05,F,White,EL,Not Special Ed,8,0.8944,180.0,19.0,,2.9,Not SED,WOMS,94607.0
65284,2007-10-20,M,African American,EO,Special Ed,8,0.9722,180.0,5.0,1.0,2.66,SED,WOMS,94607.0
65285,2009-10-19,M,African American,EO,Not Special Ed,6,0.9111,180.0,16.0,,1.83,SED,WOMS,94607.0
65286,2009-10-19,M,African American,EO,Not Special Ed,6,0.9111,180.0,16.0,,1.83,SED,WOMS,94607.0
65718,2010-04-04,F,Asian,RFEP,Not Special Ed,6,0.8556,180.0,26.0,,4.0,SED,WOMS,94607.0
66079,2006-12-30,M,African American,EO,Special Ed,8,0.0056,180.0,179.0,,0.0,SED,WOMS,94607.0
66656,2009-10-01,M,Asian,EL,Not Special Ed,7,0.8889,180.0,20.0,,1.65,SED,WOMS,94607.0
66660,2008-10-03,M,Asian,EO,Not Special Ed,7,0.9611,180.0,7.0,,2.92,SED,WOMS,94607.0
66904,2008-08-31,M,African American,EO,Special Ed,7,0.9833,180.0,3.0,,3.77,SED,WOMS,94607.0
67472,2009-06-11,F,Pacific Islander,EO,Not Special Ed,7,0.9608,102.0,4.0,1.0,0.0,SED,WOMS,94607.0
67473,2009-06-11,M,Pacific Islander,EO,Not Special Ed,7,0.8235,102.0,18.0,,0.0,SED,WOMS,94607.0
68362,2010-04-19,M,African American,EO,Special Ed,6,0.9833,180.0,3.0,,2.82,Not SED,WOMS,94607.0
68363,2008-11-28,M,African American,EO,Special Ed,7,0.9889,180.0,2.0,,2.85,SED,WOMS,94607.0
68371,2008-11-28,M,African American,EO,Special Ed,7,0.9889,180.0,2.0,,2.85,SED,WOMS,94607.0
69349,2009-05-29,F,African American,EO,Not Special Ed,7,0.9833,180.0,3.0,,3.86,SED,WOMS,94607.0
